user_id,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Open_Prod,Close_Prod,Total_Rel_Chng,Total_Rel_Chng_Ratio,Open_Prod_Q1,Open_Prod_Q2,Open_Prod_Q3,Open_Prod_Q4,Close_Prod_Q1,Close_Prod_Q2,Close_Prod_Q3,Close_Prod_Q4,Contacts_Count_12_mon,Total_Trans_Ct_12_mon,Total_Buy_Amt,Total_Dep_Amt
711794358,Attrited Customer,61,M,0,College,Single,$80K - $120K,Blue,50,2,4,4,2,1.0,2,1,"",1,"",3,"",1,8,101,122088,149898
713253858,Attrited Customer,50,F,1,College,Married,Unknown,Blue,37,2,5,4,3,1.5,1,1,1,2,2,"",2,"",9,113,132484,144336
713475633,Existing Customer,40,M,5,Unknown,Single,$120K +,Silver,31,1,2,6,-3,-3.0,1,"",1,"","",2,2,2,8,88,131828,83576
713641233,Existing Customer,44,F,3,High School,Single,Unknown,Blue,31,5,6,5,6,1.2,"",1,4,1,1,1,1,2,11,92,137721,129966
714062958,Existing Customer,36,M,4,Unknown,Single,$40K - $60K,Blue,36,6,8,3,11,1.83,2,3,2,1,1,"",1,1,11,110,131558,125651
714485508,Existing Customer,45,M,3,Doctorate,Single,$80K - $120K,Blue,36,6,2,6,2,0.33,1,"","",1,1,1,2,2,8,96,155616,131854
714506583,Existing Customer,48,F,4,Graduate,Unknown,Less than $40K,Blue,38,4,6,5,5,1.25,2,2,1,1,1,1,1,2,11,89,96788,129466
714909108,Existing Customer,33,F,3,Graduate,Single,Less than $40K,Blue,36,5,8,6,7,1.4,2,2,1,3,3,2,1,"",14,96,118120,130253
716800908,Existing Customer,26,F,2,High School,Single,Unknown,Blue,13,5,2,1,6,1.2,"","",1,1,"","",1,"",3,79,89694,96080
716918508,Existing Customer,39,M,1,College,Single,$40K - $60K,Blue,24,4,2,2,4,1.0,"","",1,1,"",1,"",1,4,94,119178,135655
717124983,Existing Customer,62,F,1,Uneducated,Married,$40K - $60K,Blue,43,3,3,6,0,0.0,"",1,"",2,2,1,"",3,9,97,134778,120152
717172308,Attrited Customer,45,F,3,High School,Married,$40K - $60K,Blue,37,4,3,4,3,0.75,1,2,"","","",1,3,"",7,99,132605,114626
717720108,Existing Customer,42,M,2,Graduate,Married,$80K - $120K,Blue,31,4,6,4,6,1.5,2,1,1,2,1,1,1,1,10,91,139073,92674
718487958,Existing Customer,53,F,2,High School,Married,Less than $40K,Blue,41,5,8,8,5,1.0,1,4,2,1,3,2,2,1,16,98,121236,129686
719068683,Existing Customer,52,F,1,High School,Married,$40K - $60K,Blue,36,5,6,4,7,1.4,"",1,3,2,2,1,"",1,10,79,100786,95788
719217483,Existing Customer,45,F,4,Doctorate,Married,Less than $40K,Blue,36,5,1,6,0,0.0,"","",1,"",1,"",2,3,7,83,129228,91452
719531133,Existing Customer,46,F,4,Unknown,Unknown,$40K - $60K,Blue,38,4,8,6,6,1.5,2,3,1,2,2,2,1,1,14,108,157092,125302
719657583,Attrited Customer,44,M,3,Graduate,Married,$40K - $60K,Blue,40,2,3,3,2,1.0,"",1,1,1,1,2,"","",6,100,149045,129799
719666283,Existing Customer,55,F,1,Doctorate,Married,Less than $40K,Blue,36,4,5,3,6,1.5,1,"",1,3,1,"","",2,8,101,125037,110520
719963433,Existing Customer,37,F,3,Unknown,Single,Unknown,Blue,29,3,7,7,3,1.0,3,3,1,"",2,1,1,3,14,102,144317,128749
720001758,Existing Customer,42,F,1,Graduate,Single,Less than $40K,Blue,34,5,12,8,9,1.8,6,1,2,3,1,3,1,3,20,92,124555,133963
720739083,Attrited Customer,36,F,2,Post-Graduate,Married,Less than $40K,Blue,25,5,8,5,8,1.6,4,3,"",1,"",3,1,1,13,96,147238,79982
721473783,Existing Customer,35,F,3,Graduate,Married,Less than $40K,Blue,21,3,5,2,6,2.0,"",3,2,"","","",2,"",7,89,99645,111467
767093133,Existing Customer,52,F,2,Unknown,Married,Unknown,Blue,45,2,5,3,4,2.0,1,1,3,"","",1,1,1,8,105,128575,137031
767280633,Existing Customer,46,F,2,Graduate,Unknown,Less than $40K,Blue,39,5,5,3,7,1.4,2,1,2,"","",2,"",1,8,99,134819,120500
769578108,Existing Customer,40,M,4,Unknown,Single,$60K - $80K,Blue,26,2,6,7,1,0.5,1,2,3,"",1,3,2,1,13,89,95616,120607
770917608,Existing Customer,42,F,1,Uneducated,Married,Less than $40K,Blue,29,3,5,5,3,1.0,2,2,1,"",1,1,2,1,10,101,136014,124345
778873608,Existing Customer,44,M,4,Uneducated,Married,$80K - $120K,Silver,25,3,3,4,2,0.67,2,"",1,"","",1,3,"",7,99,120546,130306
779458383,Existing Customer,50,F,3,High School,Married,Less than $40K,Blue,32,6,4,6,4,0.67,2,1,"",1,2,2,1,1,10,93,116310,120645
779805408,Existing Customer,42,M,3,Unknown,Married,Less than $40K,Silver,31,1,7,8,0,0.0,1,1,2,3,1,2,2,3,15,108,116514,152028
780095808,Existing Customer,43,M,3,Unknown,Divorced,$60K - $80K,Blue,30,3,1,4,0,0.0,1,"","","",1,2,1,"",5,101,131180,125488
781926633,Existing Customer,48,M,2,Uneducated,Married,$40K - $60K,Blue,42,1,6,4,3,3.0,3,1,"",2,1,1,1,1,10,95,106718,135370
785387883,Existing Customer,47,F,3,High School,Single,$40K - $60K,Blue,41,4,4,7,1,0.25,1,"",2,1,4,2,1,"",11,102,126508,138566
789204933,Existing Customer,65,M,1,Uneducated,Single,Less than $40K,Blue,55,3,10,5,8,2.67,"",2,6,2,"",2,1,2,15,87,116513,132516
789948408,Existing Customer,55,M,2,Graduate,Single,$80K - $120K,Blue,46,3,7,4,6,2.0,"",1,4,2,2,"",1,1,11,96,114288,126540
791730183,Attrited Customer,38,F,2,College,Unknown,Less than $40K,Blue,32,2,6,5,3,1.5,1,1,1,3,2,1,"",2,11,84,114881,102169
793560033,Existing Customer,47,F,3,Uneducated,Single,Unknown,Silver,33,2,4,2,4,2.0,"",1,1,2,"",1,"",1,6,98,124975,143999
798792408,Attrited Customer,48,M,3,High School,Married,$80K - $120K,Blue,42,1,4,9,-4,-4.0,2,2,"","",2,3,1,3,13,95,132550,103130
804867183,Existing Customer,37,M,3,Unknown,Married,$60K - $80K,Blue,30,6,3,7,2,0.33,"",2,1,"",2,1,3,1,10,87,143234,94948
814459833,Existing Customer,42,F,3,Graduate,Single,Less than $40K,Blue,37,5,4,1,8,1.6,1,2,"",1,"","",1,"",5,88,121567,101560
815812683,Existing Customer,47,M,3,Unknown,Single,$120K +,Blue,42,5,4,3,6,1.2,2,"",1,1,"",2,1,"",7,88,148157,94029
820346133,Existing Customer,59,F,2,Uneducated,Single,Less than $40K,Blue,54,5,1,7,-1,-0.2,"","",1,"",2,1,2,2,8,93,146977,90888
822969858,Existing Customer,61,F,0,Graduate,Married,Unknown,Blue,56,4,7,2,9,2.25,4,2,"",1,1,"",1,"",9,93,129701,112348
708171858,Existing Customer,33,F,3,Post-Graduate,Married,$40K - $60K,Blue,28,5,7,4,8,1.6,1,3,2,1,2,1,"",1,11,95,109589,137199
708680583,Existing Customer,53,F,1,Graduate,Married,$40K - $60K,Blue,36,4,5,5,4,1.0,3,"",2,"",2,"",1,2,10,87,115590,84467
708724908,Existing Customer,47,F,2,High School,Single,Less than $40K,Blue,35,4,8,5,7,1.75,1,2,4,1,2,1,2,"",13,115,188007,110290
708892833,Attrited Customer,37,M,2,Graduate,Married,$120K +,Blue,30,2,7,7,2,1.0,2,1,2,2,2,1,2,2,14,92,152158,102251
709362033,Attrited Customer,52,F,1,Graduate,Married,Less than $40K,Blue,42,1,9,5,5,5.0,3,3,2,1,3,"","",2,14,86,96415,123280
709493283,Existing Customer,42,M,2,Unknown,Single,$120K +,Blue,32,5,6,6,5,1.0,2,"",1,3,2,2,"",2,12,94,112489,150075
710528583,Existing Customer,26,F,0,Unknown,Single,$40K - $60K,Blue,16,6,6,8,4,0.67,2,"",2,2,1,1,3,3,14,104,157203,99939
710884683,Existing Customer,48,M,4,Graduate,Married,$80K - $120K,Silver,40,6,3,6,3,0.5,1,"","",2,3,1,"",2,9,90,113767,118650
710989008,Existing Customer,38,M,1,Graduate,Unknown,$40K - $60K,Blue,27,5,4,5,4,0.8,1,1,1,1,"",2,3,"",9,100,131615,118166
712230408,Existing Customer,42,M,4,Uneducated,Married,$120K +,Blue,37,3,6,4,5,1.67,"",1,4,1,2,"",1,1,10,105,112716,148624
712429458,Existing Customer,50,M,2,Graduate,Unknown,$60K - $80K,Blue,38,5,8,2,11,2.2,2,"",3,3,1,"","",1,10,90,113440,117237
712663533,Existing Customer,40,M,4,High School,Single,$40K - $60K,Blue,32,6,7,7,6,1.0,2,1,4,"","",4,2,1,14,75,114288,93496
713184858,Existing Customer,58,F,2,High School,Single,Less than $40K,Blue,50,4,4,4,4,1.0,1,"",1,2,1,"",2,1,8,69,115220,77705
713276733,Existing Customer,45,F,4,Graduate,Single,Less than $40K,Blue,36,3,6,4,5,1.67,"",1,3,2,"","",1,3,10,100,145587,130021
714294183,Attrited Customer,54,M,1,Graduate,Divorced,$80K - $120K,Blue,44,1,6,4,3,3.0,"",4,1,1,1,1,1,1,10,109,151168,118715
714547458,Existing Customer,65,M,0,Graduate,Married,$40K - $60K,Blue,56,3,9,8,4,1.33,4,2,1,2,5,1,"",2,17,86,123900,92742
714802458,Existing Customer,48,F,3,High School,Single,$40K - $60K,Blue,30,5,5,6,4,0.8,2,1,1,1,3,"",2,1,11,103,140771,124061
714960408,Attrited Customer,44,F,3,College,Single,Less than $40K,Blue,34,4,6,3,7,1.75,"",3,1,2,1,"","",2,9,92,142227,103158
715898058,Existing Customer,53,M,2,Graduate,Married,$120K +,Blue,36,5,4,4,5,1.0,1,1,1,1,1,1,"",2,8,88,120340,93844
716704158,Existing Customer,50,M,1,Doctorate,Married,$120K +,Blue,39,2,5,11,-4,-2.0,"",2,2,1,3,1,3,4,16,122,140340,173189
716804283,Existing Customer,41,M,2,Uneducated,Divorced,$120K +,Blue,29,3,6,5,4,1.33,"",2,2,2,2,1,"",2,11,103,137319,100490
717926358,Existing Customer,46,F,2,Graduate,Single,Less than $40K,Blue,30,3,2,13,-8,-2.67,"",1,"",1,2,4,2,5,15,105,151790,105230
718100808,Existing Customer,49,F,1,Uneducated,Married,Less than $40K,Gold,37,2,6,2,6,3.0,2,1,"",3,"",2,"","",8,74,95180,92881
718501983,Existing Customer,44,M,2,Graduate,Married,$60K - $80K,Blue,36,5,7,2,10,2.0,"",3,"",4,1,"","",1,9,78,117064,79040
719226333,Existing Customer,44,M,4,Unknown,Single,$60K - $80K,Blue,24,5,4,4,5,1.0,"",3,"",1,1,"","",3,8,104,119151,119829
719273733,Existing Customer,37,M,2,Uneducated,Married,$60K - $80K,Blue,36,5,6,1,10,2.0,2,"","",4,"",1,"","",7,84,144001,59541
719986758,Attrited Customer,46,F,2,Unknown,Single,$40K - $60K,Blue,33,5,8,5,8,1.6,3,2,2,1,1,"",1,3,13,94,155140,90097
719991783,Existing Customer,40,M,2,High School,Married,$80K - $120K,Silver,36,5,5,6,4,0.8,"",3,1,1,2,1,1,2,11,90,93843,119709
720071583,Attrited Customer,48,F,2,Unknown,Married,Less than $40K,Blue,36,5,3,4,4,0.8,"",1,"",2,1,1,1,1,7,92,103985,144447
720899058,Existing Customer,35,M,2,Graduate,Married,$80K - $120K,Blue,21,6,4,7,3,0.5,"",2,1,1,"",4,1,2,11,89,103099,133715
720998358,Existing Customer,52,M,0,High School,Married,$120K +,Silver,41,3,12,7,8,2.67,4,3,1,4,"",3,2,2,19,84,92486,108733
753208833,Existing Customer,43,F,5,Uneducated,Married,$40K - $60K,Blue,36,5,7,6,6,1.2,3,2,1,1,"",2,"",4,13,100,116179,98698
771169458,Existing Customer,41,M,4,College,Married,$120K +,Blue,28,5,7,11,1,0.2,3,2,1,1,4,1,3,3,18,101,136123,100356
771450708,Existing Customer,58,F,3,Graduate,Married,$40K - $60K,Blue,46,5,6,3,8,1.6,1,"",5,"",1,2,"","",9,94,142990,104140
772306383,Attrited Customer,57,F,3,Unknown,Unknown,Less than $40K,Blue,43,5,3,4,4,0.8,"",1,2,"",1,"",3,"",7,91,121223,138393
778952058,Existing Customer,46,M,3,College,Married,$80K - $120K,Blue,32,4,7,5,6,1.5,1,"",4,2,1,1,1,2,12,80,108863,94396
779536233,Existing Customer,47,F,4,Graduate,Divorced,$40K - $60K,Blue,30,1,11,5,7,7.0,2,3,3,3,1,2,"",2,16,89,106082,117483
779558733,Existing Customer,50,F,4,Unknown,Married,Unknown,Silver,36,6,6,2,10,1.67,1,1,2,2,1,1,"","",8,94,92057,109377
780814158,Existing Customer,57,F,3,High School,Unknown,Less than $40K,Blue,39,6,12,5,13,2.17,1,4,5,2,1,"",2,2,17,86,82062,115417
787518258,Attrited Customer,49,M,3,Uneducated,Married,$120K +,Blue,38,2,5,5,2,1.0,"",2,3,"",2,1,2,"",10,79,115752,107394
789334458,Existing Customer,43,F,3,Graduate,Unknown,Unknown,Silver,33,3,4,3,4,1.33,2,1,"",1,1,1,"",1,7,82,97489,93995
813752433,Attrited Customer,43,F,3,Graduate,Single,Less than $40K,Blue,38,5,3,5,3,0.6,"","",1,2,1,"",4,"",8,95,122969,118520
817041408,Existing Customer,56,F,3,High School,Married,Unknown,Blue,41,3,5,7,1,0.33,1,4,"","",2,3,2,"",12,93,142817,114945
708367908,Existing Customer,56,F,1,Uneducated,Married,Less than $40K,Blue,47,6,3,4,5,0.83,1,"",1,1,1,2,1,"",7,87,142422,80565
708575058,Attrited Customer,46,F,3,Uneducated,Divorced,$40K - $60K,Blue,39,2,8,4,6,3.0,1,3,3,1,"",3,"",1,12,98,98750,141021
708972783,Attrited Customer,48,F,4,College,Married,Less than $40K,Blue,37,3,8,8,3,1.0,1,"",6,1,1,4,1,2,16,79,91498,117074
709274583,Existing Customer,40,M,2,High School,Married,$120K +,Blue,27,5,9,6,8,1.6,"",1,2,6,3,2,1,"",15,97,146986,110648
709516458,Existing Customer,30,M,0,Graduate,Divorced,$60K - $80K,Blue,22,3,5,5,3,1.0,"",3,2,"","",1,1,3,10,88,89851,111922
709695333,Existing Customer,48,M,2,High School,Single,$80K - $120K,Blue,36,3,5,8,0,0.0,"",1,2,2,1,3,3,1,13,86,119603,110784
709709283,Attrited Customer,38,M,3,College,Single,$40K - $60K,Blue,19,1,2,5,-2,-2.0,1,"","",1,1,1,2,1,7,98,150587,133505
710099358,Existing Customer,60,F,1,Unknown,Single,$40K - $60K,Blue,36,2,6,5,3,1.5,1,2,"",3,3,"",1,1,11,93,113057,128628
710719683,Existing Customer,49,F,1,High School,Divorced,$40K - $60K,Blue,43,3,2,5,0,0.0,1,"",1,"","",5,"","",7,102,139074,119718
711502908,Existing Customer,44,M,3,Graduate,Single,$60K - $80K,Blue,39,6,6,3,9,1.5,"","",5,1,"",1,"",2,9,105,129803,116775
712137033,Existing Customer,52,F,2,College,Married,Unknown,Blue,45,5,6,4,7,1.4,"",1,2,3,"",2,"",2,10,93,97595,129565
712225008,Existing Customer,55,M,2,Graduate,Married,$60K - $80K,Blue,44,6,5,8,3,0.5,2,"",2,1,2,1,1,4,13,86,84420,122409
712265508,Attrited Customer,32,M,0,Post-Graduate,Single,$40K - $60K,Blue,14,1,7,8,0,0.0,4,"",2,1,1,3,2,2,15,90,118567,84038
712326708,Existing Customer,42,F,2,Unknown,Married,Less than $40K,Blue,31,6,8,5,9,1.5,2,2,"",4,2,1,1,1,13,101,127549,114291
712810233,Existing Customer,40,F,2,Graduate,Married,Less than $40K,Blue,36,3,5,4,4,1.33,1,1,1,2,"",3,1,"",9,97,107514,124970
712839633,Existing Customer,38,M,2,Uneducated,Single,$80K - $120K,Blue,22,2,7,6,3,1.5,1,3,2,1,1,2,2,1,13,115,146660,154660
712868733,Existing Customer,60,M,0,Uneducated,Married,Less than $40K,Blue,52,5,8,4,9,1.8,2,1,2,3,1,"",2,1,12,101,147365,113101
713010483,Existing Customer,43,F,3,Graduate,Married,$40K - $60K,Blue,36,6,1,5,2,0.33,"","",1,"","",4,"",1,6,92,105847,114628
713352183,Existing Customer,30,M,1,Post-Graduate,Married,Less than $40K,Blue,17,5,8,5,8,1.6,4,1,2,1,1,2,"",2,13,88,121145,97935
714548733,Existing Customer,35,M,0,College,Single,$80K - $120K,Silver,16,6,4,4,6,1.0,"","",2,2,1,2,1,"",8,93,103037,140935
714690633,Existing Customer,51,F,3,Graduate,Single,Less than $40K,Blue,36,1,5,5,1,1.0,2,3,"","",2,1,"",2,10,81,94534,119631
715459158,Existing Customer,35,F,4,High School,Unknown,Unknown,Blue,26,2,5,9,-2,-1.0,1,1,1,2,2,"",2,5,14,76,124509,93057
716056158,Attrited Customer,63,M,0,Graduate,Single,$60K - $80K,Blue,51,3,7,5,5,1.67,3,3,"",1,3,1,"",1,12,92,115307,114865
716157408,Existing Customer,53,M,0,High School,Married,$60K - $80K,Blue,46,4,4,8,0,0.0,3,"","",1,2,3,"",3,12,81,100404,93453
716782758,Attrited Customer,48,M,3,Graduate,Single,$60K - $80K,Blue,42,3,4,7,0,0.0,1,1,1,1,"",3,3,1,11,90,121595,103397
716955783,Existing Customer,52,M,2,Graduate,Single,$80K - $120K,Blue,36,6,6,4,8,1.33,1,2,1,2,"","",2,2,10,92,140218,106402
718503108,Existing Customer,40,M,3,Unknown,Married,$120K +,Blue,26,3,6,3,6,2.0,2,"",2,2,"",1,1,1,9,95,103461,125503
718773333,Existing Customer,51,F,4,Unknown,Single,Less than $40K,Blue,40,3,3,4,2,0.67,1,"",1,1,4,"","","",7,94,166742,102866
719105433,Existing Customer,48,F,3,College,Single,Unknown,Blue,38,3,3,5,1,0.33,"",2,"",1,2,1,"",2,8,87,95880,109778
719252583,Existing Customer,29,F,1,High School,Single,Less than $40K,Blue,20,4,6,6,4,1.0,"",3,2,1,1,2,2,1,12,103,133408,122285
719734533,Existing Customer,40,F,4,Graduate,Married,Less than $40K,Blue,28,6,5,3,8,1.33,2,1,1,1,1,"",1,1,8,100,104872,137326
719847108,Attrited Customer,52,M,1,Unknown,Married,$40K - $60K,Blue,36,4,4,5,3,0.75,1,1,1,1,4,"","",1,9,99,118143,137146
720730683,Existing Customer,51,F,2,Graduate,Married,Unknown,Blue,36,5,4,3,6,1.2,"",1,2,1,"",3,"","",7,97,132145,109594
720818658,Existing Customer,50,F,1,Uneducated,Married,Less than $40K,Blue,38,3,8,4,7,2.33,3,1,3,1,"","","",4,12,82,99591,111836
720909408,Existing Customer,37,M,2,High School,Divorced,$120K +,Blue,24,4,4,10,-2,-0.5,"",2,"",2,6,1,1,2,14,95,146926,88643
721287183,Existing Customer,49,F,2,Uneducated,Married,Less than $40K,Blue,35,5,3,2,6,1.2,1,"",1,1,1,"","",1,5,106,136285,135386
756989583,Existing Customer,41,M,4,Graduate,Unknown,$40K - $60K,Blue,24,4,4,4,4,1.0,2,"",2,"",2,"",2,"",8,100,120687,147198
769576608,Existing Customer,62,M,1,Uneducated,Single,$60K - $80K,Blue,49,4,9,9,4,1.0,"",2,1,6,"",3,2,4,18,105,131067,120294
770985633,Existing Customer,39,M,2,Unknown,Married,$40K - $60K,Blue,26,6,4,7,3,0.5,1,2,1,"",1,4,"",2,11,88,125789,76150
771224358,Existing Customer,54,F,4,Unknown,Married,Less than $40K,Blue,41,3,5,2,6,2.0,1,1,2,1,"",1,"",1,7,113,146225,114211
772585008,Existing Customer,48,F,4,High School,Married,Unknown,Blue,38,2,8,10,0,0.0,2,1,3,2,2,3,2,3,18,107,98161,193904
778155558,Existing Customer,45,M,3,Unknown,Married,$80K - $120K,Blue,38,3,6,7,2,0.67,4,"",1,1,2,4,"",1,13,94,102589,125661
778567983,Existing Customer,50,F,2,Graduate,Single,$40K - $60K,Blue,43,4,4,5,3,0.75,3,"","",1,2,"",1,2,9,82,103994,127474
778860783,Attrited Customer,57,M,2,Unknown,Divorced,$120K +,Blue,38,1,8,6,3,3.0,1,3,2,2,2,2,1,1,14,109,152334,128285
784998108,Existing Customer,33,M,3,High School,Married,$80K - $120K,Blue,22,5,7,2,10,2.0,"",5,2,"",2,"","","",9,88,110282,116285
789161358,Existing Customer,30,F,0,Graduate,Married,Less than $40K,Blue,19,3,5,2,6,2.0,"",2,1,2,"",2,"","",7,87,113808,99134
789917208,Existing Customer,40,F,4,High School,Married,Less than $40K,Blue,31,2,4,3,3,1.5,2,1,1,"",2,1,"","",7,86,129727,109303
791839233,Existing Customer,42,F,4,Unknown,Divorced,Unknown,Blue,36,5,4,2,7,1.4,1,1,1,1,1,"","",1,6,96,164072,73335
794132808,Existing Customer,60,M,0,Uneducated,Married,$40K - $60K,Blue,54,3,5,6,2,0.67,2,1,1,1,2,1,2,1,11,92,126080,111318
803216433,Attrited Customer,43,F,5,Graduate,Married,Less than $40K,Silver,33,6,5,2,9,1.5,1,2,1,1,1,"","",1,7,99,113094,122298
806226933,Existing Customer,37,M,2,High School,Unknown,$120K +,Blue,32,6,11,7,10,1.67,"",3,5,3,2,3,1,1,18,89,91492,127092
806637558,Existing Customer,58,M,1,High School,Married,$60K - $80K,Blue,53,5,5,8,2,0.4,"",1,2,2,2,3,2,1,13,91,92978,115549
811554708,Existing Customer,44,F,3,High School,Married,Unknown,Blue,38,4,3,5,2,0.5,1,"",2,"","",3,1,1,8,79,100488,106434
811713408,Existing Customer,58,F,2,High School,Married,$40K - $60K,Blue,53,4,11,7,8,2.0,3,2,4,2,"",4,1,2,18,96,123854,110058
814181433,Existing Customer,46,M,5,College,Married,$40K - $60K,Blue,41,1,10,3,8,8.0,2,"",7,1,1,2,"","",13,79,78602,127118
814765533,Attrited Customer,44,F,4,High School,Single,$40K - $60K,Blue,39,4,1,2,3,0.75,"","",1,"","","",2,"",3,108,159207,112740
815510883,Existing Customer,36,M,2,Post-Graduate,Single,$40K - $60K,Blue,31,3,8,8,3,1.0,4,1,1,2,3,"",4,1,16,100,122933,134549
816013383,Attrited Customer,65,F,0,Graduate,Divorced,Less than $40K,Blue,56,3,9,3,9,3.0,3,3,1,2,2,1,"","",12,92,120147,137015
816594183,Existing Customer,58,F,2,Uneducated,Married,$40K - $60K,Blue,53,6,9,7,8,1.33,2,3,1,3,"",4,2,1,16,82,96705,109730
817240833,Existing Customer,51,F,2,Graduate,Single,Less than $40K,Blue,36,4,6,2,8,2.0,"",3,1,2,"",1,"",1,8,91,89777,128890
823566408,Existing Customer,44,F,3,Graduate,Married,Less than $40K,Blue,40,2,4,2,4,2.0,3,"","",1,1,1,"","",6,101,126060,152721
823578483,Existing Customer,44,F,4,High School,Single,Less than $40K,Blue,40,2,1,4,-1,-0.5,"",1,"","",2,1,"",1,5,86,141274,100341
823912308,Existing Customer,38,F,3,Graduate,Married,Less than $40K,Blue,34,5,3,5,3,0.6,1,"",1,1,"",1,2,2,8,85,125631,95563
826717533,Existing Customer,42,M,3,Graduate,Unknown,$80K - $120K,Blue,38,6,6,4,8,1.33,1,2,2,1,1,1,"",2,10,96,116712,100433
708508758,Attrited Customer,62,F,0,Graduate,Married,Less than $40K,Blue,49,2,2,3,1,0.5,1,1,"","","",2,"",1,5,76,109121,86860
708649683,Existing Customer,51,M,2,High School,Single,$60K - $80K,Blue,42,1,3,5,-1,-1.0,"","",2,1,1,1,2,1,8,108,141534,160649
709096908,Existing Customer,57,M,2,Graduate,Married,$120K +,Blue,49,6,5,6,5,0.83,2,1,1,1,2,2,1,1,11,110,126614,128356
710039208,Existing Customer,57,F,3,Unknown,Single,Unknown,Blue,40,3,3,5,1,0.33,2,1,"","",3,"",1,1,8,96,118103,111524
711255858,Existing Customer,42,F,4,Unknown,Married,Less than $40K,Blue,30,4,6,3,7,1.75,"",2,2,2,"",1,2,"",9,89,116781,100687
711323283,Attrited Customer,57,M,2,Uneducated,Married,$60K - $80K,Blue,41,3,5,2,6,2.0,2,1,2,"",1,1,"","",7,83,117525,111179
711780108,Existing Customer,46,F,4,Doctorate,Divorced,Less than $40K,Blue,38,4,4,1,7,1.75,"",1,2,1,"","","",1,5,84,102590,136516
711784908,Existing Customer,46,F,4,High School,Single,Less than $40K,Blue,34,5,4,4,5,1.0,1,1,2,"","",2,2,"",8,79,102039,113768
712189233,Existing Customer,38,F,1,Graduate,Married,$40K - $60K,Blue,20,5,3,4,4,0.8,"",1,1,1,2,"",1,1,7,86,106727,101577
712234308,Existing Customer,54,F,3,Graduate,Married,Unknown,Blue,36,6,5,4,7,1.17,"",3,1,1,"","",3,1,9,91,137125,102402
714045783,Attrited Customer,37,F,2,Graduate,Married,$40K - $60K,Blue,29,2,5,4,3,1.5,1,"",1,3,2,"",2,"",9,90,111401,116852
714477408,Attrited Customer,36,F,3,High School,Married,Less than $40K,Blue,36,3,6,1,8,2.67,1,"",3,2,"",1,"","",7,93,110056,122540
714585033,Existing Customer,41,F,4,Uneducated,Married,Less than $40K,Blue,36,3,6,8,1,0.33,2,1,1,2,1,3,3,1,14,106,144338,119262
715321983,Existing Customer,33,F,2,Doctorate,Married,$40K - $60K,Blue,36,4,7,5,6,1.5,4,1,1,1,2,1,1,1,12,98,116011,140767
715328658,Attrited Customer,41,F,5,Post-Graduate,Married,Less than $40K,Blue,36,5,11,6,10,2.0,4,2,2,3,1,1,3,1,17,111,149288,144904
715445058,Attrited Customer,49,F,0,Doctorate,Married,Less than $40K,Blue,40,3,3,8,-2,-0.67,"","",2,1,1,4,1,2,11,91,119679,98493
716747283,Existing Customer,44,F,2,Uneducated,Single,Less than $40K,Blue,36,5,4,4,5,1.0,"",1,1,2,1,2,1,"",8,95,130388,116102
717074283,Attrited Customer,45,F,3,Graduate,Divorced,Unknown,Blue,37,5,5,5,5,1.0,2,1,"",2,2,2,"",1,10,88,93808,112105
717953283,Existing Customer,41,M,3,Graduate,Married,$60K - $80K,Blue,31,5,4,4,5,1.0,1,1,2,"",1,1,1,1,8,90,96568,113243
718926258,Existing Customer,37,F,1,High School,Single,Unknown,Blue,28,4,8,6,6,1.5,1,5,2,"",1,2,1,2,14,112,157776,149514
718927533,Existing Customer,45,M,3,Graduate,Single,$80K - $120K,Blue,32,5,7,10,2,0.4,3,1,2,1,4,4,1,1,17,107,130994,145865
719038008,Existing Customer,48,F,4,Graduate,Single,Less than $40K,Blue,35,3,7,8,2,0.67,2,"",1,4,1,1,2,4,15,94,127253,112727
719136183,Existing Customer,48,F,3,Uneducated,Married,Less than $40K,Blue,38,6,7,3,10,1.67,1,1,2,3,"",1,1,1,10,100,129298,132250
719413383,Existing Customer,32,M,1,Uneducated,Single,$60K - $80K,Silver,36,2,6,3,5,2.5,2,3,"",1,"",1,1,1,9,93,103995,138592
719607183,Existing Customer,55,F,2,Graduate,Single,Unknown,Blue,42,2,11,1,12,6.0,4,3,1,3,"","","",1,12,90,137479,108490
720242733,Existing Customer,45,M,4,Unknown,Single,Less than $40K,Blue,36,5,4,4,5,1.0,2,"",2,"",1,"",2,1,8,88,111461,110842
721378008,Existing Customer,31,M,0,Uneducated,Divorced,$40K - $60K,Blue,21,6,7,8,5,0.83,4,1,"",2,2,2,2,2,15,94,152641,90762
721395633,Existing Customer,53,M,1,Graduate,Single,$80K - $120K,Blue,41,5,4,6,3,0.6,"",1,1,2,2,1,3,"",10,94,134791,94136
745124658,Existing Customer,42,F,3,High School,Single,Less than $40K,Blue,35,5,3,2,6,1.2,"",2,"",1,"","",1,1,5,100,130157,123600
758765808,Existing Customer,36,F,2,Unknown,Married,Less than $40K,Blue,29,6,4,8,2,0.33,"",2,1,1,3,3,1,1,12,85,128572,100445
758875908,Existing Customer,40,F,4,Unknown,Single,Less than $40K,Blue,33,4,6,3,7,1.75,1,1,3,1,1,"",1,1,9,99,141157,102010
